pair	system	id	is_constrained	metric	score
en-cs	ONLINE-Y	369	False	bleu-all	40.7593154328328
en-cs	ONLINE-Y	369	False	chrf-all	64.5617646676028
en-cs	ONLINE-Y	369	False	bleu-refA	40.7593154328328
en-cs	ONLINE-Y	369	False	chrf-refA	64.5617646676028
en-cs	CUNI-GA	232	True	bleu-all	43.267858190487985
en-cs	CUNI-GA	232	True	chrf-all	65.89284040239788
en-cs	CUNI-GA	232	True	bleu-refA	43.267858190487985
en-cs	CUNI-GA	232	True	chrf-refA	65.89284040239788
en-cs	ZengHuiMT	222	False	bleu-all	43.10899280867874
en-cs	ZengHuiMT	222	False	chrf-all	67.50277795238773
en-cs	ZengHuiMT	222	False	bleu-refA	43.10899280867874
en-cs	ZengHuiMT	222	False	chrf-refA	67.50277795238773
en-cs	CUNI-DocTransformer	56	True	bleu-all	42.46802173093265
en-cs	CUNI-DocTransformer	56	True	chrf-all	65.13620815717552
en-cs	CUNI-DocTransformer	56	True	bleu-refA	42.46802173093265
en-cs	CUNI-DocTransformer	56	True	chrf-refA	65.13620815717552
en-cs	ONLINE-W	397	False	bleu-all	59.436518912388884
en-cs	ONLINE-W	397	False	chrf-all	76.26085694095836
en-cs	ONLINE-W	397	False	bleu-refA	59.436518912388884
en-cs	ONLINE-W	397	False	chrf-refA	76.26085694095836
en-cs	GPT4-5shot	383	False	bleu-all	37.7577960620822
en-cs	GPT4-5shot	383	False	chrf-all	62.25838514931045
en-cs	GPT4-5shot	383	False	bleu-refA	37.7577960620822
en-cs	GPT4-5shot	383	False	chrf-refA	62.25838514931045
en-cs	NLLB_Greedy	312	False	bleu-all	35.850449561357614
en-cs	NLLB_Greedy	312	False	chrf-all	59.96237907131488
en-cs	NLLB_Greedy	312	False	bleu-refA	35.850449561357614
en-cs	NLLB_Greedy	312	False	chrf-refA	59.96237907131488
en-cs	ONLINE-G	355	False	bleu-all	39.614531355931625
en-cs	ONLINE-G	355	False	chrf-all	63.71111141423614
en-cs	ONLINE-G	355	False	bleu-refA	39.614531355931625
en-cs	ONLINE-G	355	False	chrf-refA	63.71111141423614
en-cs	ONLINE-M	408	False	bleu-all	39.60388797033107
en-cs	ONLINE-M	408	False	chrf-all	63.17489957473622
en-cs	ONLINE-M	408	False	bleu-refA	39.60388797033107
en-cs	ONLINE-M	408	False	chrf-refA	63.17489957473622
en-cs	ONLINE-B	341	False	bleu-all	50.08691242079982
en-cs	ONLINE-B	341	False	chrf-all	70.4388583370179
en-cs	ONLINE-B	341	False	bleu-refA	50.08691242079982
en-cs	ONLINE-B	341	False	chrf-refA	70.4388583370179
en-cs	Lan-BridgeMT	181	False	bleu-all	40.71816959056765
en-cs	Lan-BridgeMT	181	False	chrf-all	63.81598304510422
en-cs	Lan-BridgeMT	181	False	bleu-refA	40.71816959056765
en-cs	Lan-BridgeMT	181	False	chrf-refA	63.81598304510422
en-cs	NLLB_MBR_BLEU	298	False	bleu-all	35.09600489814162
en-cs	NLLB_MBR_BLEU	298	False	chrf-all	59.12257241987868
en-cs	NLLB_MBR_BLEU	298	False	bleu-refA	35.09600489814162
en-cs	NLLB_MBR_BLEU	298	False	chrf-refA	59.12257241987868
en-cs	ONLINE-A	327	False	bleu-all	43.395772044321895
en-cs	ONLINE-A	327	False	chrf-all	66.33284021368662
en-cs	ONLINE-A	327	False	bleu-refA	43.395772044321895
en-cs	ONLINE-A	327	False	chrf-refA	66.33284021368662
en-cs	GTCOM_Peter	236	False	bleu-all	42.25342583082976
en-cs	GTCOM_Peter	236	False	chrf-all	65.35846884107211
en-cs	GTCOM_Peter	236	False	bleu-refA	42.25342583082976
en-cs	GTCOM_Peter	236	False	chrf-refA	65.35846884107211
en-de	ONLINE-Y	381	False	bleu-all	43.57366481917451
en-de	ONLINE-Y	381	False	chrf-all	69.14965317428108
en-de	ONLINE-Y	381	False	bleu-refA	43.57366481917451
en-de	ONLINE-Y	381	False	chrf-refA	69.14965317428108
en-de	ZengHuiMT	96	False	bleu-all	40.486007714000806
en-de	ZengHuiMT	96	False	chrf-all	69.40433051006329
en-de	ZengHuiMT	96	False	bleu-refA	40.486007714000806
en-de	ZengHuiMT	96	False	chrf-refA	69.40433051006329
en-de	AIRC	249	True	bleu-all	26.481713198759184
en-de	AIRC	249	True	chrf-all	52.19217212848848
en-de	AIRC	249	True	bleu-refA	26.481713198759184
en-de	AIRC	249	True	chrf-refA	52.19217212848848
en-de	ONLINE-W	407	False	bleu-all	47.81528524748817
en-de	ONLINE-W	407	False	chrf-all	71.81859078206848
en-de	ONLINE-W	407	False	bleu-refA	47.81528524748817
en-de	ONLINE-W	407	False	chrf-refA	71.81859078206848
en-de	GPT4-5shot	395	False	bleu-all	43.58659541951087
en-de	GPT4-5shot	395	False	chrf-all	69.11478500109838
en-de	GPT4-5shot	395	False	bleu-refA	43.58659541951087
en-de	GPT4-5shot	395	False	chrf-refA	69.11478500109838
en-de	NLLB_Greedy	325	False	bleu-all	31.08203127223248
en-de	NLLB_Greedy	325	False	chrf-all	56.22300592331278
en-de	NLLB_Greedy	325	False	bleu-refA	31.08203127223248
en-de	NLLB_Greedy	325	False	chrf-refA	56.22300592331278
en-de	ONLINE-G	367	False	bleu-all	43.20433509195999
en-de	ONLINE-G	367	False	chrf-all	68.95571837964025
en-de	ONLINE-G	367	False	bleu-refA	43.20433509195999
en-de	ONLINE-G	367	False	chrf-refA	68.95571837964025
en-de	ONLINE-M	416	False	bleu-all	40.511647050636164
en-de	ONLINE-M	416	False	chrf-all	66.90900539985873
en-de	ONLINE-M	416	False	bleu-refA	40.511647050636164
en-de	ONLINE-M	416	False	chrf-refA	66.90900539985873
en-de	ONLINE-B	353	False	bleu-all	42.71888232108143
en-de	ONLINE-B	353	False	chrf-all	69.10902859504885
en-de	ONLINE-B	353	False	bleu-refA	42.71888232108143
en-de	ONLINE-B	353	False	chrf-refA	69.10902859504885
en-de	Lan-BridgeMT	175	False	bleu-all	39.421518269078625
en-de	Lan-BridgeMT	175	False	chrf-all	66.11832376610862
en-de	Lan-BridgeMT	175	False	bleu-refA	39.421518269078625
en-de	Lan-BridgeMT	175	False	chrf-refA	66.11832376610862
en-de	NLLB_MBR_BLEU	310	False	bleu-all	29.571149655298246
en-de	NLLB_MBR_BLEU	310	False	chrf-all	55.38657429322892
en-de	NLLB_MBR_BLEU	310	False	bleu-refA	29.571149655298246
en-de	NLLB_MBR_BLEU	310	False	chrf-refA	55.38657429322892
en-de	ONLINE-A	339	False	bleu-all	43.68959884151799
en-de	ONLINE-A	339	False	chrf-all	69.72734981272592
en-de	ONLINE-A	339	False	bleu-refA	43.68959884151799
en-de	ONLINE-A	339	False	chrf-refA	69.72734981272592
en-he	ONLINE-Y	371	False	bleu-all	37.18865602508066
en-he	ONLINE-Y	371	False	chrf-all	60.423616907031274
en-he	ONLINE-Y	371	False	bleu-refA	37.18865602508066
en-he	ONLINE-Y	371	False	chrf-refA	60.423616907031274
en-he	ZengHuiMT	212	False	bleu-all	36.49435167335707
en-he	ZengHuiMT	212	False	chrf-all	62.12761286587277
en-he	ZengHuiMT	212	False	bleu-refA	36.49435167335707
en-he	ZengHuiMT	212	False	chrf-refA	62.12761286587277
en-he	Samsung_Research_Philippines	8	True	bleu-all	33.29510568590687
en-he	Samsung_Research_Philippines	8	True	chrf-all	57.2550225942812
en-he	Samsung_Research_Philippines	8	True	bleu-refA	33.29510568590687
en-he	Samsung_Research_Philippines	8	True	chrf-refA	57.2550225942812
en-he	GPT4-5shot	385	False	bleu-all	27.034814095774006
en-he	GPT4-5shot	385	False	chrf-all	53.97375851518409
en-he	GPT4-5shot	385	False	bleu-refA	27.034814095774006
en-he	GPT4-5shot	385	False	chrf-refA	53.97375851518409
en-he	NLLB_Greedy	314	False	bleu-all	30.31885805713189
en-he	NLLB_Greedy	314	False	chrf-all	54.820746154632296
en-he	NLLB_Greedy	314	False	bleu-refA	30.31885805713189
en-he	NLLB_Greedy	314	False	chrf-refA	54.820746154632296
en-he	UvA-LTL	166	True	bleu-all	34.97885482369854
en-he	UvA-LTL	166	True	chrf-all	59.008972162664385
en-he	UvA-LTL	166	True	bleu-refA	34.97885482369854
en-he	UvA-LTL	166	True	chrf-refA	59.008972162664385
en-he	ONLINE-G	357	False	bleu-all	33.172351541183076
en-he	ONLINE-G	357	False	chrf-all	58.13333061009638
en-he	ONLINE-G	357	False	bleu-refA	33.172351541183076
en-he	ONLINE-G	357	False	chrf-refA	58.13333061009638
en-he	ONLINE-B	343	False	bleu-all	47.78443330471411
en-he	ONLINE-B	343	False	chrf-all	66.44149720857448
en-he	ONLINE-B	343	False	bleu-refA	47.78443330471411
en-he	ONLINE-B	343	False	chrf-refA	66.44149720857448
en-he	Lan-BridgeMT	183	False	bleu-all	30.457773494215406
en-he	Lan-BridgeMT	183	False	chrf-all	54.86174949145898
en-he	Lan-BridgeMT	183	False	bleu-refA	30.457773494215406
en-he	Lan-BridgeMT	183	False	chrf-refA	54.86174949145898
en-he	NLLB_MBR_BLEU	300	False	bleu-all	30.754116576099058
en-he	NLLB_MBR_BLEU	300	False	chrf-all	54.33093165044731
en-he	NLLB_MBR_BLEU	300	False	bleu-refA	30.754116576099058
en-he	NLLB_MBR_BLEU	300	False	chrf-refA	54.33093165044731
en-he	ONLINE-A	329	False	bleu-all	38.884952536461135
en-he	ONLINE-A	329	False	chrf-all	61.68437037192505
en-he	ONLINE-A	329	False	bleu-refA	38.884952536461135
en-he	ONLINE-A	329	False	chrf-refA	61.68437037192505
en-he	GTCOM_Peter	239	False	bleu-all	37.23172385443501
en-he	GTCOM_Peter	239	False	chrf-all	61.05773096374841
en-he	GTCOM_Peter	239	False	bleu-refA	37.23172385443501
en-he	GTCOM_Peter	239	False	chrf-refA	61.05773096374841
en-ja	ONLINE-Y	372	False	bleu-all	39.39072493360205
en-ja	ONLINE-Y	372	False	chrf-all	34.06420030711418
en-ja	ONLINE-Y	372	False	bleu-refA	39.39072493360205
en-ja	ONLINE-Y	372	False	chrf-refA	34.06420030711418
en-ja	ZengHuiMT	253	False	bleu-all	36.60373996974413
en-ja	ZengHuiMT	253	False	chrf-all	32.884744434311365
en-ja	ZengHuiMT	253	False	bleu-refA	36.60373996974413
en-ja	ZengHuiMT	253	False	chrf-refA	32.884744434311365
en-ja	AIRC	246	True	bleu-all	31.6753039313758
en-ja	AIRC	246	True	chrf-all	27.632990835831674
en-ja	AIRC	246	True	bleu-refA	31.6753039313758
en-ja	AIRC	246	True	chrf-refA	27.632990835831674
en-ja	ONLINE-W	399	False	bleu-all	37.9379298970227
en-ja	ONLINE-W	399	False	chrf-all	33.52396876752896
en-ja	ONLINE-W	399	False	bleu-refA	37.9379298970227
en-ja	ONLINE-W	399	False	chrf-refA	33.52396876752896
en-ja	GPT4-5shot	386	False	bleu-all	34.59781586536987
en-ja	GPT4-5shot	386	False	chrf-all	31.048478285729324
en-ja	GPT4-5shot	386	False	bleu-refA	34.59781586536987
en-ja	GPT4-5shot	386	False	chrf-refA	31.048478285729324
en-ja	NAIST-NICT	268	True	bleu-all	37.179139350706805
en-ja	NAIST-NICT	268	True	chrf-all	31.96262869788172
en-ja	NAIST-NICT	268	True	bleu-refA	37.179139350706805
en-ja	NAIST-NICT	268	True	chrf-refA	31.96262869788172
en-ja	NLLB_Greedy	315	False	bleu-all	23.18205622738642
en-ja	NLLB_Greedy	315	False	chrf-all	20.89501043519374
en-ja	NLLB_Greedy	315	False	bleu-refA	23.18205622738642
en-ja	NLLB_Greedy	315	False	chrf-refA	20.89501043519374
en-ja	ONLINE-G	358	False	bleu-all	31.075769962165417
en-ja	ONLINE-G	358	False	chrf-all	27.317297788211132
en-ja	ONLINE-G	358	False	bleu-refA	31.075769962165417
en-ja	ONLINE-G	358	False	chrf-refA	27.317297788211132
en-ja	ONLINE-M	409	False	bleu-all	34.27979029050472
en-ja	ONLINE-M	409	False	chrf-all	29.649535124908077
en-ja	ONLINE-M	409	False	bleu-refA	34.27979029050472
en-ja	ONLINE-M	409	False	chrf-refA	29.649535124908077
en-ja	ONLINE-B	344	False	bleu-all	40.23050752007552
en-ja	ONLINE-B	344	False	chrf-all	35.18374693140788
en-ja	ONLINE-B	344	False	bleu-refA	40.23050752007552
en-ja	ONLINE-B	344	False	chrf-refA	35.18374693140788
en-ja	Lan-BridgeMT	184	False	bleu-all	34.941747829291714
en-ja	Lan-BridgeMT	184	False	chrf-all	30.407212499342663
en-ja	Lan-BridgeMT	184	False	bleu-refA	34.941747829291714
en-ja	Lan-BridgeMT	184	False	chrf-refA	30.407212499342663
en-ja	NLLB_MBR_BLEU	301	False	bleu-all	19.573945377085987
en-ja	NLLB_MBR_BLEU	301	False	chrf-all	18.7144354978282
en-ja	NLLB_MBR_BLEU	301	False	bleu-refA	19.573945377085987
en-ja	NLLB_MBR_BLEU	301	False	chrf-refA	18.7144354978282
en-ja	KYB	228	False	bleu-all	31.54960180431043
en-ja	KYB	228	False	chrf-all	27.700137172165956
en-ja	KYB	228	False	bleu-refA	31.54960180431043
en-ja	KYB	228	False	chrf-refA	27.700137172165956
en-ja	ONLINE-A	330	False	bleu-all	36.09981799276652
en-ja	ONLINE-A	330	False	chrf-all	31.36658761439135
en-ja	ONLINE-A	330	False	bleu-refA	36.09981799276652
en-ja	ONLINE-A	330	False	chrf-refA	31.36658761439135
en-ja	SKIM	169	True	bleu-all	38.611956568975735
en-ja	SKIM	169	True	chrf-all	33.450817041150735
en-ja	SKIM	169	True	bleu-refA	38.611956568975735
en-ja	SKIM	169	True	chrf-refA	33.450817041150735
en-ja	ANVITA	218	True	bleu-all	33.42137224553047
en-ja	ANVITA	218	True	chrf-all	29.329026631436523
en-ja	ANVITA	218	True	bleu-refA	33.42137224553047
en-ja	ANVITA	218	True	chrf-refA	29.329026631436523
en-ru	ONLINE-Y	373	False	bleu-all	31.999975348013194
en-ru	ONLINE-Y	373	False	chrf-all	56.37887271416147
en-ru	ONLINE-Y	373	False	bleu-refA	31.999975348013194
en-ru	ONLINE-Y	373	False	chrf-refA	56.37887271416147
en-ru	ZengHuiMT	278	False	bleu-all	31.56027987402665
en-ru	ZengHuiMT	278	False	chrf-all	58.75839255886201
en-ru	ZengHuiMT	278	False	bleu-refA	31.56027987402665
en-ru	ZengHuiMT	278	False	chrf-refA	58.75839255886201
en-ru	PROMT	87	False	bleu-all	30.46704163447027
en-ru	PROMT	87	False	chrf-all	55.387060175843686
en-ru	PROMT	87	False	bleu-refA	30.46704163447027
en-ru	PROMT	87	False	chrf-refA	55.387060175843686
en-ru	ONLINE-W	400	False	bleu-all	31.386324825516756
en-ru	ONLINE-W	400	False	chrf-all	56.55668670708458
en-ru	ONLINE-W	400	False	bleu-refA	31.386324825516756
en-ru	ONLINE-W	400	False	chrf-refA	56.55668670708458
en-ru	GPT4-5shot	387	False	bleu-all	30.62375661346933
en-ru	GPT4-5shot	387	False	chrf-all	56.20783753450353
en-ru	GPT4-5shot	387	False	bleu-refA	30.62375661346933
en-ru	GPT4-5shot	387	False	chrf-refA	56.20783753450353
en-ru	NLLB_Greedy	316	False	bleu-all	28.187616067679944
en-ru	NLLB_Greedy	316	False	chrf-all	53.2515779880525
en-ru	NLLB_Greedy	316	False	bleu-refA	28.187616067679944
en-ru	NLLB_Greedy	316	False	chrf-refA	53.2515779880525
en-ru	ONLINE-G	359	False	bleu-all	32.90170749147118
en-ru	ONLINE-G	359	False	chrf-all	58.87871114874389
en-ru	ONLINE-G	359	False	bleu-refA	32.90170749147118
en-ru	ONLINE-G	359	False	chrf-refA	58.87871114874389
en-ru	ONLINE-M	410	False	bleu-all	30.85220058655245
en-ru	ONLINE-M	410	False	chrf-all	55.11461466241945
en-ru	ONLINE-M	410	False	bleu-refA	30.85220058655245
en-ru	ONLINE-M	410	False	chrf-refA	55.11461466241945
en-ru	ONLINE-B	345	False	bleu-all	40.35781097930519
en-ru	ONLINE-B	345	False	chrf-all	61.91048148116454
en-ru	ONLINE-B	345	False	bleu-refA	40.35781097930519
en-ru	ONLINE-B	345	False	chrf-refA	61.91048148116454
en-ru	Lan-BridgeMT	173	False	bleu-all	30.722046835721812
en-ru	Lan-BridgeMT	173	False	chrf-all	55.691331316908
en-ru	Lan-BridgeMT	173	False	bleu-refA	30.722046835721812
en-ru	Lan-BridgeMT	173	False	chrf-refA	55.691331316908
en-ru	NLLB_MBR_BLEU	302	False	bleu-all	28.355390691452975
en-ru	NLLB_MBR_BLEU	302	False	chrf-all	53.066964030419165
en-ru	NLLB_MBR_BLEU	302	False	bleu-refA	28.355390691452975
en-ru	NLLB_MBR_BLEU	302	False	chrf-refA	53.066964030419165
en-ru	ONLINE-A	331	False	bleu-all	34.80602685345743
en-ru	ONLINE-A	331	False	chrf-all	58.98904469750643
en-ru	ONLINE-A	331	False	bleu-refA	34.80602685345743
en-ru	ONLINE-A	331	False	chrf-refA	58.98904469750643
en-uk	ONLINE-Y	370	False	bleu-all	29.523389242415433
en-uk	ONLINE-Y	370	False	chrf-all	55.394687419414964
en-uk	ONLINE-Y	370	False	bleu-refA	29.523389242415433
en-uk	ONLINE-Y	370	False	chrf-refA	55.394687419414964
en-uk	ZengHuiMT	105	False	bleu-all	27.760571632114672
en-uk	ZengHuiMT	105	False	chrf-all	56.36466220795428
en-uk	ZengHuiMT	105	False	bleu-refA	27.760571632114672
en-uk	ZengHuiMT	105	False	chrf-refA	56.36466220795428
en-uk	ONLINE-W	398	False	bleu-all	34.87551641355128
en-uk	ONLINE-W	398	False	chrf-all	59.163639553114756
en-uk	ONLINE-W	398	False	bleu-refA	34.87551641355128
en-uk	ONLINE-W	398	False	chrf-refA	59.163639553114756
en-uk	GPT4-5shot	384	False	bleu-all	25.204715417620204
en-uk	GPT4-5shot	384	False	chrf-all	52.97529242631654
en-uk	GPT4-5shot	384	False	bleu-refA	25.204715417620204
en-uk	GPT4-5shot	384	False	chrf-refA	52.97529242631654
en-uk	NLLB_Greedy	313	False	bleu-all	24.522671926779818
en-uk	NLLB_Greedy	313	False	chrf-all	50.76357965049175
en-uk	NLLB_Greedy	313	False	bleu-refA	24.522671926779818
en-uk	NLLB_Greedy	313	False	chrf-refA	50.76357965049175
en-uk	ONLINE-G	356	False	bleu-all	28.602370692032242
en-uk	ONLINE-G	356	False	chrf-all	56.139750602395424
en-uk	ONLINE-G	356	False	bleu-refA	28.602370692032242
en-uk	ONLINE-G	356	False	chrf-refA	56.139750602395424
en-uk	ONLINE-B	342	False	bleu-all	39.78913057055364
en-uk	ONLINE-B	342	False	chrf-all	61.74541966929837
en-uk	ONLINE-B	342	False	bleu-refA	39.78913057055364
en-uk	ONLINE-B	342	False	chrf-refA	61.74541966929837
en-uk	Lan-BridgeMT	182	False	bleu-all	24.620470104143145
en-uk	Lan-BridgeMT	182	False	chrf-all	51.915331596039614
en-uk	Lan-BridgeMT	182	False	bleu-refA	24.620470104143145
en-uk	Lan-BridgeMT	182	False	chrf-refA	51.915331596039614
en-uk	NLLB_MBR_BLEU	299	False	bleu-all	24.851082675607167
en-uk	NLLB_MBR_BLEU	299	False	chrf-all	50.53569010294321
en-uk	NLLB_MBR_BLEU	299	False	bleu-refA	24.851082675607167
en-uk	NLLB_MBR_BLEU	299	False	chrf-refA	50.53569010294321
en-uk	ONLINE-A	328	False	bleu-all	30.321646969213425
en-uk	ONLINE-A	328	False	chrf-all	55.84094716681117
en-uk	ONLINE-A	328	False	bleu-refA	30.321646969213425
en-uk	ONLINE-A	328	False	chrf-refA	55.84094716681117
en-uk	GTCOM_Peter	258	False	bleu-all	27.540517810559084
en-uk	GTCOM_Peter	258	False	chrf-all	54.43894898613685
en-uk	GTCOM_Peter	258	False	bleu-refA	27.540517810559084
en-uk	GTCOM_Peter	258	False	chrf-refA	54.43894898613685
en-zh	ONLINE-Y	374	False	bleu-all	54.177323532655414
en-zh	ONLINE-Y	374	False	chrf-all	49.80734723709316
en-zh	ONLINE-Y	374	False	bleu-refA	54.177323532655414
en-zh	ONLINE-Y	374	False	chrf-refA	49.80734723709316
en-zh	HW-TSC	242	True	bleu-all	58.57847789112131
en-zh	HW-TSC	242	True	chrf-all	53.78036432157221
en-zh	HW-TSC	242	True	bleu-refA	58.57847789112131
en-zh	HW-TSC	242	True	chrf-refA	53.78036432157221
en-zh	ZengHuiMT	33	False	bleu-all	52.92471331995532
en-zh	ZengHuiMT	33	False	chrf-all	46.95334716183398
en-zh	ZengHuiMT	33	False	bleu-refA	52.92471331995532
en-zh	ZengHuiMT	33	False	chrf-refA	46.95334716183398
en-zh	IOL_Research	179	True	bleu-all	56.875153074686786
en-zh	IOL_Research	179	True	chrf-all	51.902926978329255
en-zh	IOL_Research	179	True	bleu-refA	56.875153074686786
